"Code","Description","Name"
"31742004","Alagille syndrome","liver_disease"
"213153001","Liver transplant failure and rejection","liver_disease"
"213230009","Hepatic failure as a complication of care","liver_disease"
"213231008","Hepatorenal syndrome as a complication of care","liver_disease"
"28670008","Oesophageal varices","liver_disease"
"235212007","Balln tamponade oesophagus using Sengstaken-Blakemore tube","liver_disease"
"235213002","Balloon tamponade of oesophagus using Minnesota tube","liver_disease"
"235458006","Exploration of liver transplant","liver_disease"
"10295004","Chronic viral hepatitis","liver_disease"
"61977001","Chronic viral hepatitis B","liver_disease"
"235869004","Chronic viral hepatitis B with hepatitis D","liver_disease"
"128302006","Chronic viral hepatitis C","liver_disease"
"235870003","Chronic non-A non-B hepatitis","liver_disease"
"41309000","Alcoholic liver disease","liver_disease"
"235880004","Alcoholic fibrosis and sclerosis of liver","liver_disease"
"235881000","Alcoholic hepatic failure","liver_disease"
"59927004","Hepatic failure","liver_disease"
"59927004","Liver failure NOS","liver_disease"
"59927004","Hepatic failure NOS","liver_disease"
"235884008","Fulminant hepatic failure","liver_disease"
"235885009","Subfulminant hepatic failure","liver_disease"
"235886005","Chronic hepatic failure","liver_disease"
"57339008","Chronic lobular hepatitis","liver_disease"
"235889003","Drug-induced chronic hepatitis","liver_disease"
"19943007","Cirrhosis of liver","liver_disease"
"19943007","Cirrhosis of liver NOS","liver_disease"
"76301009","Florid cirrhosis","liver_disease"
"89580002","Cryptogenic cirrhosis","liver_disease"
"6183001","Indian childhood cirrhosis","liver_disease"
"21861000","Micronodular cirrhosis","liver_disease"
"419728003","Portal cirrhosis","liver_disease"
"235895002","Laennec's cirrhosis, non-alcoholic","liver_disease"
"235896001","Infectious cirrhosis","liver_disease"
"235897005","Hypoxia-associated cirrhosis","liver_disease"
"123604002","Toxic cirrhosis","liver_disease"
"62484002","Fibrosis of liver","liver_disease"
"79607001","Congenital hepatic fibrosis","liver_disease"
"235898000","Pericellular fibrosis of congenital syphilis","liver_disease"
"235899008","Hepatic sclerosis","liver_disease"
"235900003","Portal and splenic vein sclerosis","liver_disease"
"235901004","Hepatic fibrosis with hepatic sclerosis","liver_disease"
"235902006","Intrahepatic phlebosclerosis and fibrosis","liver_disease"
"235910007","Liver transplant disorder","liver_disease"
"235911006","Liver transplant rejection","liver_disease"
"235912004","Liver transplant failure","liver_disease"
"235916001","Ichthyosis congenita with biliary atresia","liver_disease"
"253807009","Intrahepatic biliary atresia","liver_disease"
"82821008","Extrahepatic biliary atresia","liver_disease"
"173617001","Other specified open operation on oesophageal varices","liver_disease"
"420054005","Alcoholic cirrhosis of liver","liver_disease"
"266468003","Cirrhosis - non-alcoholic","liver_disease"
"266469006","Multilobular portal cirrhosis","liver_disease"
"266470007","Cardiac portal cirrhosis","liver_disease"
"266471006","Juvenile portal cirrhosis","liver_disease"
"266468003","Non-alcoholic cirrhosis NOS","liver_disease"
"41309000","(Cirrhos &/or chron liver dis) or (alcoholic liver disease)","liver_disease"
"41309000","Alcoholic liver damage NOS","liver_disease"
"197284004","Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent])","liver_disease"
"41889008","Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent])","liver_disease"
"76783007","Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent])","liver_disease"
"31712002","Biliary cirrhosis (& [primary])","liver_disease"
"1761006","Biliary cirrhosis (& [primary])","liver_disease"
"271440004","Cirrhosis secondary to cholestasis","liver_disease"
"74669004","Cardiac cirrhosis","liver_disease"
"307757001","Chronic alcoholic hepatitis","liver_disease"
"308129003","Oesophageal varices in cirrhosis of the liver","liver_disease"
"309783001","Oesophageal varices in alcoholic cirrhosis of the liver","liver_disease"
"28670008","Oesophageal varices NOS","liver_disease"
"408335007","Autoimmune hepatitis","liver_disease"
"413438002","Acute hepatic failure due to drugs","liver_disease"
"426841006","Fibreopt endoscop rubber band ligation of upper GIT varices","liver_disease"
"226941000000100","Transplantation of liver cells","liver_disease"
"428198008","Transplantation of liver cells","liver_disease"
"426356008","Orthotopic transplantation of whole liver","liver_disease"
"773411000000107","Compensation for liver failure NOS","liver_disease"
"362421000000102","Chronic hepatitis annual review","liver_disease"
"427022004","Liver disease due to cystic fibrosis","liver_disease"
"776981000000103","Cystic fibrosis related cirrhosis","liver_disease"
"40946000","Viral hepatitis with hepatic coma","liver_disease"
"464381000000109","[V]Liver transplanted","liver_disease"
"737297006","[V]Liver transplanted","liver_disease"
"400381000000101","[V]Assessment for liver transplant","liver_disease"
