"Code","Description","Name"
"414894003","O/E - left eye stable treated proliferative diabetic retinopathy (context-dependent category)","diabetes"
"414910007","O/E - right eye stable treated proliferative diabetic retinopathy (context-dependent category)","diabetes"
"417677008","O/E - sight threatening diabetic retinopathy (context-dependent category)","diabetes"
"419100001","Infection of foot associated with diabetes (disorder)","diabetes"
"420270002","Ketoacidosis in type I diabetes mellitus (disorder)","diabetes"
"420279001","Renal disorder associated with type II diabetes mellitus (disorder)","diabetes"
"420422005","Ketoacidosis in diabetes mellitus (disorder)","diabetes"
"420436000","Mononeuropathy associated with type II diabetes mellitus (disorder)","diabetes"
"420486006","Exudative maculopathy associated with type I diabetes mellitus (disorder)","diabetes"
"420514000","Persistent proteinuria associated with type I diabetes mellitus (disorder)","diabetes"
"420662003","Coma associated with diabetes mellitus (disorder)","diabetes"
"420683009","Neurological disorder associated with malnutrition-related diabetes mellitus (disorder)","diabetes"
"420715001","Persistent microalbuminuria associated with type II diabetes mellitus (disorder)","diabetes"
"420756003","Diabetic cataract associated with type II diabetes mellitus (disorder)","diabetes"
"420789003","Diabetic retinopathy associated with type I diabetes mellitus (disorder)","diabetes"
"420825003","Gangrene associated with type I diabetes mellitus (disorder)","diabetes"
"420868002","Disorder associated with type I diabetes mellitus (disorder)","diabetes"
"420918009","Mononeuropathy associated with type I diabetes mellitus (disorder)","diabetes"
"420996007","Coma associated with malnutrition-related diabetes mellitus (disorder)","diabetes"
"421075007","Ketoacidotic coma in type I diabetes mellitus (disorder)","diabetes"
"421256007","Ophthalmic complication of malnutrition-related diabetes mellitus (disorder)","diabetes"
"421326000","Neurologic disorder associated with type II diabetes mellitus (disorder)","diabetes"
"421365002","Peripheral circulatory disorder associated with type I diabetes mellitus (disorder)","diabetes"
"421468001","Neurological disorder associated with type I diabetes mellitus (disorder)","diabetes"
"421631007","Gangrene associated with type II diabetes mellitus (disorder)","diabetes"
"421750000","Ketoacidosis in type II diabetes mellitus (disorder)","diabetes"
"421779007","Exudative maculopathy associated with type II diabetes mellitus (disorder)","diabetes"
"421847006","Ketoacidotic coma in type II diabetes mellitus (disorder)","diabetes"
"421893009","Renal disorder associated with type I diabetes mellitus (disorder)","diabetes"
"421895002","Peripheral circulatory disorder associated with diabetes mellitus (disorder)","diabetes"
"421920002","Diabetic cataract associated with type I diabetes mellitus (disorder)","diabetes"
"421986006","Persistent proteinuria associated with type II diabetes mellitus (disorder)","diabetes"
"422014003","Disorder associated with type II diabetes melliltus (disorder)","diabetes"
"422034002","Diabetic retinopathy associated with type II diabetes mellitus (disorder)","diabetes"
"422088007","Neurologic disorder associated with diabetes mellitus (disorder)","diabetes"
"422099009","Diabetic oculopathy associated with type II diabetes mellitus (disorder)","diabetes"
"422126006","Hyperosmolar coma associated with diabetes mellitus (disorder)","diabetes"
"422166005","Peripheral circulatory disorder associated with type II diabetes mellitus (disorder)","diabetes"
"422183001","Skin ulcer associated with diabetes mellitus (disorder)","diabetes"
"422228004","Multiple complications of type I diabetes mellitus (disorder)","diabetes"
"422275004","Gangrene associated with diabetes mellitus (disorder)","diabetes"
"424736006","Diabetic peripheral neuropathy (disorder)","diabetes"
"426705001","Diabetes mellitus associated with cystic fibrosis (disorder)","diabetes"
"426875007","Latent autoimmune diabetes mellitus in adult (disorder)","diabetes"
"429729007","Diabetic education completed (situation)","diabetes"
"441656006","Hyperglycaemic crisis in diabetes mellitus","diabetes"
"443694000","Type II diabetes mellitus uncontrolled (finding)","diabetes"
"444073006","Type I diabetes mellitus uncontrolled (finding)","diabetes"
"472969004","History of diabetes mellitus type 2 (situation)","diabetes"
"472970003","History of diabetes mellitus type 1 (situation)","diabetes"
"472972006","History of autosomal dominant diabetes mellitus","diabetes"
"609561005","Maturity-onset diabetes of the young (disorder)","diabetes"
"609562003","Maturity onset diabetes of the young, type 1 (disorder)","diabetes"
"707221002","Diabetic glomerulosclerosis","diabetes"
"713702000","Gastroparesis due to type 1 diabetes mellitus","diabetes"
"713703005","Gastroparesis due to type 2 diabetes mellitus (disorder)","diabetes"
"713704004","Gastroparesis due to diabetes mellitus (disorder)","diabetes"
"713705003","Polyneuropathy due to type 1 diabetes mellitus","diabetes"
"713706002","Polyneuropathy due to type 2 diabetes mellitus","diabetes"
"719216001","Hypoglycemic coma co-occurrent and due to diabetes mellitus type II (disorder)","diabetes"
"722161008","Diabetic retinal eye exam (procedure)","diabetes"
"724136006","Diabetic mastopathy","diabetes"
"724810001","Radiculoplexoneuropathy due to diabetes mellitus (disorder)","diabetes"
"724997001","Lumbosacral plexopathy co-occurrent and due to diabetes mellitus (disorder)","diabetes"
"735200002","Absence of lower limb due to diabetes mellitus (disorder)","diabetes"
"735538002","Lactic acidosis co-occurrent and due to diabetes mellitus (disorder)","diabetes"
"739681000","Diabetic oculopathy due to type I diabetes mellitus","diabetes"
"762489000","Acute complication with diabetes mellitus","diabetes"
"768792007","Cataract of right eye co-occurrent and due to diabetes mellitus","diabetes"
"768794008","Bilateral diabetic cataracts","diabetes"
"769181007","Preproliferative retinopathy of right eye co-occurrent and due to diabetes mellitus (disorder)","diabetes"
"769182000","Preproliferative diabetic retinopathy of left eye","diabetes"
"769183005","Mild nonproliferative diabetic retinopathy of right eye","diabetes"
"769184004","Mild nonproliferative retinopathy of left eye","diabetes"
"769185003","Moderate non-proliferative diabetic retinopathy of right eye","diabetes"
"769186002","Moderate nonproliferative diabetic retinopathy of left eye","diabetes"
"769217008","Diabetic macular edema of right eye","diabetes"
"769218003","Macular oedema of left eye co-occurrent and due to diabetes mellitus","diabetes"
"769219006","Macular edema due to type 1 diabetes mellitus","diabetes"
"769221001","Clinically significant macular edema of right eye co-occurrent and due to diabetes mellitus (disorder)","diabetes"
"769222008","Clinically significant macular oedema of left eye co-occurrent and due to diabetes mellitus","diabetes"
"769244003","Diabetic maculopathy of right eye","diabetes"
"769245002","Disorder of left macula co-occurrent and due to diabetes mellitus (disorder)","diabetes"
"770097006","Clinically significant macular edema co-occurrent and due to diabetes mellitus (disorder)","diabetes"
"731000119105","Chronic kidney disease stage 3 associated with type 2 diabetes mellitus","diabetes"
"761000119102","Diabetic dyslipidemia associated with type 2 diabetes mellitus","diabetes"
"791000119109","Angina associated with type II diabetes mellitus","diabetes"
"1491000119102","Diabetic vitreous haemorrhage associated with type II diabetes mellitus","diabetes"
"1511000119107","Diabetic peripheral neuropathy associated with type II diabetes mellitus","diabetes"
"31211000119101","Peripheral vascular disease due to type I diabetes","diabetes"
"71771000119100","Type 1 diabetes mellitus with neuropathic arthropathy","diabetes"
"87451000119102","Heel AND/OR midfoot ulcer due to type 2 diabetes mellitus","diabetes"
"104941000119109","Retinal ischemia due to type 1 diabetes mellitus","diabetes"
"110181000119105","Peripheral sensory neuropathy due to type 2 diabetes mellitus","diabetes"
"140381000119104","Neuropathic toe ulcer due to type 2 diabetes mellitus (disorder)","diabetes"
"140391000119101","Ulcer of toe due to type 2 diabetes mellitus (disorder)","diabetes"
"140521000119107","Ischemic foot ulcer due to type 2 diabetes mellitus (disorder)","diabetes"
"157141000119108","Proteinuria due to type 2 diabetes mellitus","diabetes"
"367991000119101","Hyperglycemia due to type 1 diabetes mellitus","diabetes"
"368601000119102","Hyperosmolar coma due to secondary diabetes mellitus","diabetes"
"10660471000119109","Ulcer of left foot co-occurrent and due to diabetes mellitus type 2 (disorder)","diabetes"
"24481000000101","Type 2 diabetic on diet only (finding)","diabetes"
"335621000000101","Maternally inherited diabetes mellitus (disorder)","diabetes"
"445353002","Brittle type II diabetes mellitus (finding)","diabetes"
"703138006","Type II diabetes mellitus in remission (disorder)","diabetes"
"81531005","Diabetes mellitus type 2 in obese (disorder)","diabetes"
"237627000","Pregnancy and type 2 diabetes mellitus (disorder)","diabetes"
"24471000000103","Type 2 diabetic on insulin (finding)","diabetes"
"279321000000104","Diabetes type 2 review (regime/therapy)","diabetes"
"754121000000107","Type II diabetic dietary review (regime/therapy)","diabetes"
"1067201000000106","Eating disorder co-occurrent with diabetes mellitus type 1 (disorder)","diabetes"
"111307005","Leprechaunism syndrome (disorder)","diabetes"
"190416008","Steroid-induced diabetes mellitus without complication (disorder)","diabetes"
"198131000000101","Hypoglycaemic warning good (disorder)","diabetes"
"237601000","Secondary endocrine diabetes mellitus (disorder)","diabetes"
"237610008","Acrorenal field defect, ectodermal dysplasia, and lipoatrophic diabetes (disorder)","diabetes"
"237612000","Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction (disorder)","diabetes"
"237618001","Insulin-dependent diabetes mellitus secretory diarrhea syndrome (disorder)","diabetes"
"237632004","Hypoglycemic event in diabetes (disorder)","diabetes"
"267467004","Diabetes mellitus (& [ketoacidosis]) (disorder)","diabetes"
"2751001","Fibrocalculous pancreatic diabetes (disorder)","diabetes"
"279291000000109","Diabetes type 1 review (regime/therapy)","diabetes"
"33559001","Pineal hyperplasia AND diabetes mellitus syndrome (disorder)","diabetes"
"385041000000108","Diabetes mellitus with multiple complications (disorder)","diabetes"
"385051000000106","Pre-existing diabetes mellitus (disorder)","diabetes"
"408539000","Insulin autoimmune syndrome (disorder)","diabetes"
"413183008","Diabetes mellitus caused by non-steroid drugs without complication (disorder)","diabetes"
"413184002","Fibrocalculous pancreatopathy without complication (disorder)","diabetes"
"609572000","Maturity-onset diabetes of the young, type 5 (disorder)","diabetes"
"703136005","Diabetes mellitus in remission (disorder)","diabetes"
"763325000","Insulin resistance (disorder)","diabetes"
"771571000000102","History of secondary diabetes mellitus (situation)","diabetes"
"894741000000107","Hypoglycaemic warning absent (disorder)","diabetes"
"106281000119103","Pre-existing diabetes mellitus in mother complicating childbirth (disorder)","diabetes"
"10754881000119104","Diabetes mellitus in mother complicating childbirth (disorder)","diabetes"
"112991000000101","Lipoatrophic diabetes mellitus without complication (disorder)","diabetes"
"190407009","Malnutrition-related diabetes mellitus with renal complications (disorder)","diabetes"
"190412005","Malnutrition-related diabetes mellitus without complications (disorder)","diabetes"
"190447002","Steroid-induced diabetes (disorder)","diabetes"
"198121000000103","Hypoglycaemic warning impaired (disorder)","diabetes"
"23045005","Insulin dependent diabetes mellitus type IA (disorder)","diabetes"
"237608006","Lipodystrophy, partial, with Rieger anomaly, short stature, and insulinopenic diabetes mellitus (disorder)","diabetes"
"237613005","Hyperproinsulinemia (disorder)","diabetes"
"237616002","Hypogonadism, diabetes mellitus, alopecia, mental retardation and electrocardiographic abnormalities (disorder)","diabetes"
"237617006","Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness (disorder)","diabetes"
"237619009","Diabetes-deafness syndrome maternally transmitted (disorder)","diabetes"
"237622006","Poor glycemic control (disorder)","diabetes"
"237651005","Insulin resistance - type A (disorder)","diabetes"
"237652003","Insulin resistance - type B (disorder)","diabetes"
"267471001","Diabetes + eye manifestation (& [cataract] or [retinopathy]) (disorder)","diabetes"
"284449005","Congenital total lipodystrophy (disorder)","diabetes"
"303059007","Postpancreatectomy hypoinsulinemia (disorder)","diabetes"
"367261000119100","Hyperosmolarity co-occurrent and due to drug induced diabetes mellitus (disorder)","diabetes"
"408540003","Diabetes mellitus caused by non-steroid drugs (disorder)","diabetes"
"530558861000132104","Atypical diabetes mellitus (disorder)","diabetes"
"532411000000102","Diabetes mellitus, adult onset, with no mention of complication (disorder)","diabetes"
"5368009","Drug-induced diabetes mellitus (disorder)","diabetes"
"5969009","Diabetes mellitus associated with genetic syndrome (disorder)","diabetes"
"609563008","Pre-existing diabetes mellitus in pregnancy (disorder)","diabetes"
"658011000000104","Diabetes mellitus with other specified manifestation (disorder)","diabetes"
"703137001","Type I diabetes mellitus in remission (disorder)","diabetes"
"70694009","Diabetes mellitus AND insipidus with optic atrophy AND deafness (disorder)","diabetes"
"754101000000103","Type I diabetic dietary review (regime/therapy)","diabetes"
"754461000000105","Referral to type I diabetes structured education programme (procedure)","diabetes"
"75682002","Diabetes mellitus caused by insulin receptor antibodies (disorder)","diabetes"
"773001000000103","Symptomatic diabetic peripheral neuropathy (disorder)","diabetes"
"775841000000109","Diabetic retinopathy detected by national screening programme (disorder)","diabetes"
"80660001","Mauriac's syndrome (disorder)","diabetes"
"83728000","Polyglandular autoimmune syndrome, type 2 (disorder)","diabetes"
"1066911000000100","Diabetes monitoring short message service text message first invitation (procedure)","diabetes"
"1066921000000106","Diabetes monitoring short message service text message second invitation (procedure)","diabetes"
"185756006","Diabetes monitoring first letter (procedure)","diabetes"
"185757002","Diabetes monitoring second letter (procedure)","diabetes"
"185758007","Diabetes monitoring third letter (procedure)","diabetes"
"185759004","Diabetes monitoring verbal invite (procedure)","diabetes"
"310425007","Diabetes monitoring invitation (procedure)","diabetes"
"1066931000000108","Diabetes monitoring short message service text message third invitation (procedure)","diabetes"
"1083111000000108","Diabetes monitoring invitation email (procedure)","diabetes"
"1109921000000106","Quality and Outcomes Framework quality indicator-related care invitation (procedure)","diabetes"
"1110921000000100","Quality and Outcomes Framework diabetes mellitus quality indicator-related care invitation (procedure)","diabetes"
"185760009","Diabetes monitoring telephone invite (procedure)","diabetes"
"705072004","Diabetes monitoring invitation by short message service text messaging (procedure)","diabetes"
