"Code","Description","Name"
"169488004","Contraceptive***REMOVED***intrauterine***REMOVED***device***REMOVED***failure***REMOVED***-***REMOVED***pregnant***REMOVED***(finding)","pregnancy_and_birth"
"47200007","High***REMOVED***risk***REMOVED***pregnancy***REMOVED***(finding)","pregnancy_and_birth"
"16356006","Multiple***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"713575004","Dizygotic***REMOVED***twin***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"169563005","Pregnant***REMOVED***-***REMOVED***on***REMOVED***history***REMOVED***(finding)","pregnancy_and_birth"
"169501005","Pregnant,***REMOVED***diaphragm***REMOVED***failure***REMOVED***(finding)","pregnancy_and_birth"
"713576003","Monozygotic***REMOVED***twin***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"72301000119103","Asthma***REMOVED***in***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"314204000","Early***REMOVED***stage***REMOVED***of***REMOVED***pregnancy***REMOVED***(finding)","pregnancy_and_birth"
"169508004","Pregnant,***REMOVED***sheath***REMOVED***failure***REMOVED***(finding)","pregnancy_and_birth"
"413567003","Aplastic***REMOVED***anemia***REMOVED***associated***REMOVED***with***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"609566000","Pregnancy***REMOVED***and***REMOVED***type***REMOVED***1***REMOVED***diabetes***REMOVED***mellitus***REMOVED***(disorder)","pregnancy_and_birth"
"237627000","Pregnancy***REMOVED***and***REMOVED***type***REMOVED***2***REMOVED***diabetes***REMOVED***mellitus***REMOVED***(disorder)","pregnancy_and_birth"
"169566002","Pregnant***REMOVED***-***REMOVED***unplanned***REMOVED***-***REMOVED***wanted***REMOVED***(finding)","pregnancy_and_birth"
"169565003","Pregnant***REMOVED***-***REMOVED***planned***REMOVED***(finding)","pregnancy_and_birth"
"237239003","Low***REMOVED***risk***REMOVED***pregnancy***REMOVED***(finding)","pregnancy_and_birth"
"60810003","Quadruplet***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"449368009","Stopped***REMOVED***smoking***REMOVED***during***REMOVED***pregnancy***REMOVED***(finding)","pregnancy_and_birth"
"171057006","Pregnancy***REMOVED***alcohol***REMOVED***education***REMOVED***(procedure)","pregnancy_and_birth"
"77386006","Pregnant***REMOVED***(finding)","pregnancy_and_birth"
"10749871000119100","Malignant***REMOVED***neoplastic***REMOVED***disease***REMOVED***in***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"609563008","Pre-existing***REMOVED***diabetes***REMOVED***mellitus***REMOVED***in***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"956951000000104","Pertussis***REMOVED***vaccination***REMOVED***in***REMOVED***pregnancy***REMOVED***(procedure)","pregnancy_and_birth"
"449345000","Smoked***REMOVED***before***REMOVED***confirmation***REMOVED***of***REMOVED***pregnancy***REMOVED***(finding)","pregnancy_and_birth"
"240154002","Idiopathic***REMOVED***osteoporosis***REMOVED***in***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"10809101000119109","Hypothyroidism***REMOVED***in***REMOVED***childbirth***REMOVED***(disorder)","pregnancy_and_birth"
"449369001","Stopped***REMOVED***smoking***REMOVED***before***REMOVED***pregnancy***REMOVED***(finding)","pregnancy_and_birth"
"169561007","Pregnant***REMOVED***-***REMOVED***blood***REMOVED***test***REMOVED***confirms***REMOVED***(finding)","pregnancy_and_birth"
"237238006","Pregnancy***REMOVED***with***REMOVED***uncertain***REMOVED***dates***REMOVED***(finding)","pregnancy_and_birth"
"459167000","Monochorionic***REMOVED***twin***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"428165003","Hypothyroidism***REMOVED***in***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"198945003","Benign***REMOVED***essential***REMOVED***hypertension***REMOVED***complicating***REMOVED***pregnancy,***REMOVED***childbirth***REMOVED***and***REMOVED***the***REMOVED***puerperium***REMOVED***-***REMOVED***delivered***REMOVED***with***REMOVED***postnatal***REMOVED***complication***REMOVED***(disorder)","pregnancy_and_birth"
"198952001","Renal***REMOVED***hypertension***REMOVED***complicating***REMOVED***pregnancy,***REMOVED***childbirth***REMOVED***and***REMOVED***the***REMOVED***puerperium***REMOVED***-***REMOVED***delivered***REMOVED***with***REMOVED***postnatal***REMOVED***complication***REMOVED***(disorder)","pregnancy_and_birth"
"10757401000119104","Pre-existing***REMOVED***hypertensive***REMOVED***heart***REMOVED***and***REMOVED***chronic***REMOVED***kidney***REMOVED***disease***REMOVED***in***REMOVED***mother***REMOVED***complicating***REMOVED***childbirth***REMOVED***(disorder)","pregnancy_and_birth"
"10757481000119107","Pre-existing***REMOVED***hypertensive***REMOVED***heart***REMOVED***and***REMOVED***chronic***REMOVED***kidney***REMOVED***disease***REMOVED***in***REMOVED***mother***REMOVED***complicating***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"26078007","Hypertension***REMOVED***secondary***REMOVED***to***REMOVED***renal***REMOVED***disease***REMOVED***complicating***REMOVED***AND/OR***REMOVED***reason***REMOVED***for***REMOVED***care***REMOVED***during***REMOVED***childbirth***REMOVED***(disorder)","pregnancy_and_birth"
"59733002","Hypertensive***REMOVED***heart***REMOVED***disease***REMOVED***complicating***REMOVED***AND/OR***REMOVED***reason***REMOVED***for***REMOVED***care***REMOVED***during***REMOVED***childbirth***REMOVED***(disorder)","pregnancy_and_birth"
"76751001","Diabetes***REMOVED***mellitus***REMOVED***in***REMOVED***mother***REMOVED***complicating***REMOVED***pregnancy,***REMOVED***childbirth***REMOVED***AND/OR***REMOVED***puerperium***REMOVED***(disorder)","pregnancy_and_birth"
"10759031000119106","Pre-existing***REMOVED***hypertensive***REMOVED***heart***REMOVED***disease***REMOVED***in***REMOVED***mother***REMOVED***complicating***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"29259002","Malignant***REMOVED***hypertension***REMOVED***complicating***REMOVED***AND/OR***REMOVED***reason***REMOVED***for***REMOVED***care***REMOVED***during***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"37618003","Chronic***REMOVED***hypertension***REMOVED***complicating***REMOVED***AND/OR***REMOVED***reason***REMOVED***for***REMOVED***care***REMOVED***during***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
"527041000000108","Pregnancy***REMOVED***advice***REMOVED***for***REMOVED***patients***REMOVED***with***REMOVED***epilepsy***REMOVED***not***REMOVED***indicated***REMOVED***(situation)","pregnancy_and_birth"
"91948008","Asymptomatic***REMOVED***human***REMOVED***immunodeficiency***REMOVED***virus***REMOVED***infection***REMOVED***in***REMOVED***pregnancy***REMOVED***(disorder)","pregnancy_and_birth"
